Time(Iteration),CLUB,SCLUB,LinUCB
990,129.60589284,126.565501932,127.867597531
1000,130.711400885,127.78455252,128.675522555
1010,131.845577597,129.233260649,130.283894567
1020,132.77166114,130.366007059,131.556073946
1030,134.477762994,131.657727983,132.630306267
1040,135.577587623,133.104969363,133.668918945
1050,136.613564266,134.037469271,134.857791945
1060,137.786488344,135.22612882,136.551059904
1070,138.408076828,136.185736762,137.524936364
1080,139.207423556,137.334977935,138.735829973
1090,140.431119955,138.672314172,139.955676427
1100,141.876875153,140.193201958,141.237098118
1110,143.071744648,141.349995582,142.338276303
1120,144.518537,142.704006819,143.826154379
1130,145.630738721,144.123879626,144.756570482
1140,146.778353229,145.456539212,145.454323217
1150,147.37439037,146.503017802,146.387114643
1160,148.466168214,148.01486809,147.883030194
1170,149.761842492,149.710876118,149.24032483
1180,150.609372769,150.885172878,150.212602581
1190,151.181296716,151.957270871,151.306435423
1200,151.721497717,153.048107135,152.622635449
1210,152.721668146,153.870625712,153.333352829
1220,153.996550048,155.368357665,154.407092317
1230,155.552382766,157.183950777,155.68265127
1240,157.625407523,158.773059911,157.042997597
1250,158.79709721,160.304612969,157.502242913
1260,160.20396614,161.512516767,158.309162779
1270,161.562186456,163.209069433,159.272258793
1280,163.107893367,164.60947062,160.576350835
1290,164.593644131,166.203465248,161.71268198
1300,165.544284364,167.062167819,162.540933964
1310,167.172518794,168.021321881,163.71884646
1320,168.042557981,168.747132242,164.738630735
1330,168.99515749,169.71070676,166.039083332
1340,170.497668192,171.134366323,167.208972911
1350,171.562656486,172.344622743,168.320296261
1360,172.499806482,173.107499409,169.55021194
1370,173.548596276,174.465364789,170.433410482
1380,174.686168052,175.856882579,171.5917327
1390,175.995714348,177.234143112,173.325640872
1400,177.326450515,178.41112746,174.849407584
1410,178.829629404,180.326889485,176.264083467
1420,179.82726499,181.85777717,177.7256794
1430,181.433411219,182.850092796,179.379206368
1440,182.88335141,184.495757344,180.551859644
1450,184.306278575,185.681312248,181.949623967
1460,185.917850414,187.393530506,183.232116768
1470,186.922258442,189.321099419,184.590328525
1480,187.763273985,190.666307912,185.461078321
1490,188.643216561,191.693185081,186.228764153
1500,189.63238141,192.258114091,187.301777779
1510,190.784160103,193.905636823,188.345739358
1520,192.164357708,195.587984762,189.074561908
1530,193.701019004,197.050107999,190.106896914
1540,194.988540074,198.756085016,191.995402893
1550,196.158545474,200.159756319,193.411867519
1560,197.40252541,201.26124925,194.557852871
1570,199.080108048,202.321966745,195.610996609
1580,199.82616976,203.412028686,196.258532355
1590,201.085796176,204.938577653,197.561107423
1600,202.380157543,206.297015821,198.942329654
1610,203.609764896,207.449951266,200.299462644
1620,204.311933415,208.726118034,201.060238429
1630,205.309049275,209.904522265,201.870417212
1640,206.791708399,211.068365774,202.782540114
1650,207.7816548,212.156746087,204.502017618
1660,208.688234432,213.030761105,205.272699518
1670,209.411959648,214.602402324,206.780557647
1680,210.218695499,215.793565636,207.392916179
1690,211.382757162,217.013829771,208.59214882
1700,212.538229168,218.104178308,209.429441546
1710,214.645269407,219.739851892,210.355897989
1720,215.969560433,221.183876158,211.352271259
1730,217.827588586,223.023821615,212.54731054
1740,219.303366428,224.507674745,213.511631353
1750,220.596627535,226.097222444,214.959151242
1760,222.110827476,227.445426783,215.989703746
1770,223.082993458,228.387494279,216.84434503
1780,224.654719272,229.834025916,217.532861775
1790,225.876733979,231.381432221,218.449203176
1800,227.164751259,232.550819624,219.845185837
1810,228.776946826,234.221192495,220.765193622
1820,229.564340535,235.433953722,221.568211528
1830,231.088251678,236.945650902,222.476782721
1840,232.107815696,238.382155912,223.876525374
1850,233.812824863,239.663821838,224.609541703
1860,235.167482121,240.43973891,225.973584886
1870,236.493916107,242.065777576,227.048154535
1880,237.441120719,243.815514308,228.080678338
1890,239.197113192,245.084700956,229.200812008
1900,241.04905284,246.546372545,230.156543555
1910,242.39466193,248.170749822,231.896989146
1920,243.942760237,249.118778836,232.651159105
1930,245.099333005,250.55909212,233.690537786
1940,246.446844074,252.123276137,234.843344362
1950,247.92599423,253.559251885,236.465907716
1960,249.157076727,254.73947461,237.774909845
1970,250.031904621,256.361986299,238.847418315
1980,251.541455454,257.587165722,239.57090378
1990,252.66947813,258.582971514,241.24793407
2000,254.099196567,259.809222787,242.129287344
2010,254.913307102,260.897408199,242.987635082
2020,256.602520469,262.235882648,244.50218004
2030,257.873590942,263.095961559,245.915057916
2040,259.239240566,264.218189519,246.899423441
2050,260.114547062,265.586534313,248.146877766
2060,261.55565062,266.870801599,249.39116014
2070,263.07654992,268.424729578,250.764269593
2080,264.532663742,270.197874528,252.216798228
2090,266.048768927,271.237537026,253.122918556
2100,266.804209633,272.406889308,254.152999612
2110,267.7550076,273.403054603,255.11759203
2120,269.12759421,274.682838901,255.962169755
2130,270.520190995,276.351310644,257.387811352
2140,272.05875604,277.305824347,258.568067915
2150,273.239000912,278.670260109,259.38198036
2160,275.089804363,280.778309518,260.274446587
2170,276.506430875,282.129202684,261.559976104
2180,277.799446582,283.5083831,262.827937526
2190,278.835242833,284.659147695,263.519132504
2200,280.094510863,285.818061328,264.353717284
2210,281.302397086,287.151080453,265.261394522
2220,282.704835071,288.440713007,266.146491575
2230,284.010506596,289.807855585,266.581841882
2240,285.618866473,291.058633352,267.484587389
2250,286.869373355,292.798528349,269.081571805
2260,288.186170938,294.412379049,269.464978445
2270,289.75248201,295.544020905,270.193090863
2280,291.226097544,296.748014681,271.322470232
2290,292.401147174,298.158890701,273.157653915
2300,293.767934726,299.245313503,274.226040683
2310,294.765865754,300.050191278,275.500480974
2320,296.472223186,301.89437034,276.579355009
2330,297.36985408,303.369277594,278.17478206
2340,298.520510996,304.339330979,279.30963067
2350,299.643467012,305.56750618,280.140897087
2360,301.156029873,307.077808266,281.486683826
2370,302.422466954,308.375776179,282.317973781
2380,303.478869962,309.218315954,282.798471458
2390,304.613753777,310.320872626,283.564236231
2400,305.901490119,311.910080891,284.868411011
2410,307.731553661,313.644111216,285.793504457
2420,308.943425886,314.620817117,286.507607886
2430,310.296732292,315.705821735,287.113389033
2440,311.351697141,317.39698932,288.006922591
2450,312.190141516,318.662229179,288.965511901
2460,313.504262247,320.019572924,290.211493979
2470,314.489440354,321.146720952,291.17671086
2480,316.597711442,323.009547258,292.904315348
2490,317.897142286,324.651833543,294.030777631
2500,318.858014696,325.608124751,294.992737565
2510,320.634564167,326.717594757,296.22166438
2520,321.662541425,327.453427828,297.229823582
2530,323.071531726,328.680883827,298.410711921
2540,324.387062682,329.884349482,299.186789448
2550,326.457398525,331.255017447,300.2947388
2560,327.507275739,332.102867435,301.202949426
2570,328.944024718,333.542528475,302.653258242
2580,329.960986834,335.229377745,303.240425995
2590,331.341773102,336.590926732,303.99277296
2600,332.697380145,337.400094611,304.763881332
2610,334.466700147,338.822933254,305.866416943
2620,335.697907456,340.06333274,306.81534593
2630,337.340282408,341.084220546,307.614305097
2640,338.632569194,342.701475556,308.451762651
2650,339.962117189,343.982522761,309.194587726
2660,341.230756542,345.076998347,310.096476585
2670,343.011943698,346.668648089,311.301890673
2680,344.381530839,348.232707853,312.468742176
2690,345.77286899,349.626701785,313.430364328
2700,347.541277335,351.223037635,314.353567447
2710,348.671903278,352.338961694,315.335831321
2720,349.538669252,353.350851584,316.270635065
2730,351.134766196,354.671262421,317.010302402
2740,352.058759829,356.11038553,317.844786926
2750,353.622496439,357.5436395,318.789527102
2760,355.4584901,358.502241924,319.629701809
2770,357.006160784,359.990331315,321.045374903
2780,358.434514782,361.61678466,322.230277009
2790,359.999548173,363.130889911,323.650462273
2800,361.281047879,364.159948026,324.418651381
2810,362.938077878,365.633149327,325.277269871
2820,364.340875213,366.51520623,326.052777358
2830,365.222241194,367.609289325,327.482311867
2840,366.636452487,368.834126553,328.646724672
2850,368.075220659,370.317081298,329.435463021
2860,369.468908955,371.127275003,330.548462928
2870,371.040791855,372.442853894,331.877652427
2880,372.218995149,373.439762484,333.042660845
2890,373.72894048,374.740659155,334.36129188
2900,374.672556331,375.933308054,336.023129375
2910,376.616775643,377.618889719,337.007899634
2920,378.058056954,379.009258855,337.70317833
2930,379.060235318,380.054762765,338.770914197
2940,380.168404032,381.568644044,340.175460179
2950,381.865884834,382.617406054,341.306420946
2960,383.14915861,383.38024043,342.026322207
2970,385.07144054,384.132659962,342.542656044
2980,386.622071632,386.529811932,344.108883714
2990,388.606015217,388.302178477,345.249347612
3000,389.51655665,389.38079426,346.03866112
3010,390.569568798,390.041787775,347.296240559
3020,391.950762678,391.766278372,348.160134448
3030,393.142149781,392.708580132,349.174418461
3040,394.922528955,394.197405271,350.265331685
3050,396.670048699,395.88439981,351.070915394
3060,398.140544103,396.787737402,351.741678693
3070,399.622855779,398.326203324,352.91700802
3080,401.098006567,399.653377178,353.950604844
3090,402.101440245,400.837113384,354.561463777
3100,402.966962031,402.052518837,355.171038861
3110,404.113826378,403.555739533,355.910562221
3120,405.018652458,405.018872905,357.018585022
3130,406.696248936,406.507143171,358.01373358
3140,407.736320818,407.979440712,358.409534484
3150,409.779688082,409.587086253,359.207510501
3160,411.480258616,411.09015401,360.461538159
3170,412.954215533,412.14010177,361.4373409
3180,414.017741991,413.59568044,362.394441424
3190,415.208015798,415.144396045,363.070584298
3200,416.9874098,417.164118405,364.306036505
3210,418.029639082,418.178357535,364.950185043
3220,419.133685346,419.132322981,365.626254976
3230,420.410153788,420.890531375,366.321725798
3240,421.708451623,422.111008812,367.236284391
3250,422.850534381,423.157251901,368.377499731
3260,424.211481163,424.122065784,369.129085113
3270,425.585021975,425.190842562,369.980270895
3280,427.025909405,427.065826161,370.771352454
3290,428.834855432,428.915510713,371.717364733
3300,430.074691672,430.663942821,372.733507172
3310,431.876380395,431.936877986,373.974317467
3320,433.006540218,433.450517781,375.342109638
3330,434.39281408,434.09426317,375.976095125
3340,435.400993338,434.951933757,377.321086889
3350,437.028525266,436.111839025,377.983362497
3360,438.596451156,437.309441685,378.780059935
3370,439.935792645,438.45690565,379.721197038
3380,440.922002223,439.883091003,380.516022852
3390,441.904261381,440.711677297,381.235441579
3400,442.881866958,441.965394323,382.41288365
3410,444.091921294,442.640983384,383.317242573
3420,445.602552835,443.994393132,385.080191996
3430,446.820332546,445.351567014,385.789639275
3440,447.835651884,446.569340599,386.663286407
3450,449.218339966,447.851940971,387.836599885
3460,450.541006427,449.749331741,388.771027659
3470,451.831369126,451.078860133,389.708853347
3480,453.427070779,452.341326279,390.711217761
3490,454.649824878,453.527357168,391.42890719
3500,456.144887658,454.623128306,392.133505629
3510,457.426671404,456.091048732,393.618671993
3520,458.321159878,457.147646611,394.784739905
3530,459.355585802,458.878082063,395.476078418
3540,460.528099902,460.876162658,396.434534648
3550,461.199909787,462.095444173,397.181466446
3560,462.77328817,463.627323117,398.082051485
3570,463.857254143,464.556750248,399.198447166
3580,464.650098764,465.895766587,399.988261914
3590,465.797303918,466.979715062,400.739451604
3600,467.001432504,468.395439359,401.53478779
3610,468.455773089,469.826333108,402.436903571
3620,470.02738594,471.945365229,403.734771435
3630,471.111383633,473.581918474,405.133805021
3640,472.146437251,474.580737751,406.544819163
3650,473.466889591,475.547784725,407.530330017
3660,474.595248371,476.674409716,408.137654523
3670,475.343300656,477.828293536,408.957158516
3680,477.279602845,479.526916285,410.001503996
3690,478.679849214,480.420503308,410.90788508
3700,479.898422534,481.795918427,411.731224192
3710,481.031799144,483.384425795,412.742883477
3720,482.537450644,484.635502452,413.648885168
3730,483.55058604,485.630236432,414.738627642
3740,484.823005515,487.10682932,415.102323174
3750,486.144243467,488.583533559,416.000681741
3760,487.305901452,489.679741639,417.037556571
3770,488.928423668,491.367043912,418.187291143
3780,490.008614608,492.170529623,419.102482239
3790,491.369084047,493.326429485,419.76095744
3800,492.909460079,494.162724706,420.589000997
3810,494.108748763,495.477331175,421.714260082
3820,495.198695982,497.06450122,422.93322015
3830,496.554999985,498.387816879,423.708306942
3840,497.169861852,499.770359588,424.870550289
3850,498.389472125,500.995688205,425.918948889
3860,499.455749173,502.937334747,426.652909041
3870,500.801855443,504.071229498,427.344207484
3880,502.176709826,505.399971121,427.965362211
3890,503.157035834,506.615259431,428.885655294
3900,504.506816038,507.811762577,429.638996648
3910,506.157670463,509.244895795,430.554222334
3920,507.668387488,510.631915302,431.348054151
3930,508.701379194,511.781587249,432.490452872
3940,510.250973229,512.748335057,433.778549939
3950,511.713373618,514.701031286,434.323856371
3960,513.290865076,515.338316627,434.595993336
3970,513.978575254,517.002173663,435.135546429
3980,515.488331858,518.019444762,435.745048916
3990,516.514674436,519.442172875,436.536825023
4000,517.374811365,520.683168394,437.382730318
4010,518.689165646,521.33087214,437.83942138
4020,520.160032641,522.725608305,438.637409156
4030,521.458110579,524.024172189,439.901421425
4040,522.734067766,525.566062093,440.580646872
4050,524.329045603,526.795380708,441.184640256
4060,525.241604856,528.120374273,442.256270637
4070,527.06870224,529.825547669,443.257233239
4080,528.849676889,531.517706959,444.675702912
4090,530.217203247,532.874236524,445.606087996
4100,531.732254179,533.931146936,446.889166488
4110,532.947091901,535.307846543,448.168224348
4120,534.27438356,536.660410585,448.975643833
4130,535.336119695,537.862670752,449.70317109
4140,536.770812295,539.609112216,450.851256519
4150,537.401402577,540.85021183,451.151905768
4160,538.776518312,542.846401931,452.330400638
4170,540.202102387,543.954235517,452.756105201
4180,541.545388072,545.088428701,453.53444592
4190,542.71550551,546.338587513,454.282324241
4200,543.833463239,547.342806124,455.064505899
4210,544.68514333,548.887620387,456.167759144
4220,546.516402454,550.014325935,456.534158223
4230,547.695370623,551.566536069,457.249169861
4240,549.202195473,553.122881821,458.145813934
4250,550.430872017,554.506216223,459.023463859
4260,551.839160787,555.626495278,460.172814727
4270,553.156783102,557.374379258,461.475786427
4280,554.372710099,558.61692907,462.26361895
4290,555.168681126,560.343715956,463.113880551
4300,556.194317869,561.135347945,464.017837754
4310,557.108501281,562.275846822,465.12570473
4320,558.873210776,563.606029507,466.558736957
4330,559.667670685,564.614391898,467.193977699
4340,561.164248901,565.860085699,467.812121801
4350,562.540886628,566.999463327,468.788017259
4360,563.777836523,569.06310579,469.641542428
4370,565.23928086,569.717344539,470.097697829
4380,566.738141292,571.60765048,471.485808036
4390,567.864636543,573.361593908,472.007747872
4400,569.290561669,574.87973184,472.773531237
4410,570.608892453,576.055610014,473.652222825
4420,572.581494845,577.241439365,474.809665364
4430,573.776004007,578.247761271,475.603405066
4440,574.751510633,579.759404855,475.907522676
4450,576.089180735,581.228601562,476.643399092
4460,577.808866919,582.639311632,477.195787831
4470,579.079634053,584.450637655,478.671737252
4480,580.706101189,585.509918849,479.53820911
4490,581.806246501,586.562464657,480.231856219
4500,583.381272461,588.084706599,481.043199832
4510,584.20240378,589.348769852,481.878630654
4520,585.790581274,590.544897582,483.088960822
4530,587.523487701,592.672806516,484.082682741
4540,588.102803227,593.824243397,485.036015457
4550,589.247268399,595.195511571,485.981386991
4560,590.064140126,597.012636766,486.62794976
4570,591.26979502,598.042202923,487.309291475
4580,592.416179627,598.946712293,487.927182892
4590,593.416961687,600.15346425,489.176882873
4600,594.70370657,601.152446475,490.40207086
4610,595.963922567,602.702505773,491.813200244
4620,596.926684732,604.780162511,492.810840185
4630,598.424582819,606.486663846,494.028259315
4640,599.912922271,607.690644169,494.84254346
4650,601.175998476,608.876499852,496.086378934
4660,602.360117376,609.839120669,497.006367829
4670,603.205430986,610.700534078,497.663030176
4680,604.075708088,611.419931145,498.135894788
4690,604.950094676,612.340047061,499.211891579
4700,605.945722949,613.324847905,499.793890766
4710,607.412767566,614.662224972,500.539845148
4720,609.040962051,616.372482305,501.500012864
4730,610.035039754,617.061849828,502.229569477
4740,611.32552267,618.461037914,502.704198341
4750,612.68422777,619.709211415,503.563108819
4760,613.964686684,621.048952322,504.054341609
4770,615.210286577,622.355328463,504.706516469
4780,616.400411103,623.71323019,505.311975272
4790,617.458792485,624.906150642,506.180669727
4800,618.540494898,626.364754467,507.15477042
4810,619.30804376,627.659926382,508.191443406
4820,620.480827665,629.148706093,509.16914214
4830,621.540170821,630.792183605,509.874191894
4840,622.82818163,632.266507853,511.041969863
4850,624.249135371,633.869813456,512.180090786
4860,625.531647813,635.063821153,513.320376829
4870,626.827015861,636.679859065,513.881547754
4880,627.879913173,638.001160288,514.742261714
4890,629.051027236,639.055413747,515.430619966
4900,630.015920228,640.976541896,516.230960591
4910,631.325832708,641.946354428,516.74003956
4920,632.263260661,643.36464064,517.600562932
4930,632.988337278,645.145574011,518.704625485
4940,634.095937962,646.593451978,519.078536857
4950,636.119946138,648.48177437,520.229649635
4960,637.455549472,650.143310403,521.220265933
4970,638.687033409,651.720066507,522.022692524
4980,639.892002328,652.913629312,523.335933186
4990,641.567940704,654.195529333,524.476800556
5000,642.461805022,654.824005475,525.20764336
5010,643.250769591,656.042325369,525.963411122
5020,644.480033087,657.642384637,526.677172188
5030,645.507261579,659.634266198,527.700554903
5040,646.661192882,660.413854366,528.664568261
5050,647.540047846,661.684921564,529.388284629
5060,648.675771916,663.226427248,530.513816531
5070,650.104561577,664.578290676,531.471123684
5080,651.30038165,665.775346242,532.452310413
5090,652.402594855,667.081831551,533.110561115
5100,654.076332005,668.324679662,533.493475444
5110,655.326527165,669.696557969,534.408804849
5120,656.390584875,671.193920388,535.20164374
5130,657.555927079,672.38418939,536.18171601
5140,659.099841735,673.685792428,537.054800073
5150,660.244249108,675.340016049,538.452922506
5160,661.758232781,677.154572086,539.497057187
5170,662.919146951,678.372346342,540.67966609
5180,663.924070625,679.33111988,541.61906918
5190,665.052173977,680.976143561,542.235319709
5200,666.481506433,682.924380267,542.921738912
5210,667.336563688,684.401744228,543.701114542
5220,667.940327243,685.566463787,544.737078654
5230,669.147179589,686.603752708,545.62333418
5240,670.026898014,687.963042003,546.658488608
5250,670.951237904,689.479234639,548.103324709
5260,672.516947875,691.311577856,548.916970534
5270,673.504979192,692.310838508,549.64623473
5280,674.811700766,693.98366504,550.533218315
5290,675.593070599,695.129017985,551.32578124
5300,677.12308335,696.825544491,551.845402337
5310,678.578203645,698.294812727,552.284051288
5320,679.618493937,699.487603596,553.504639991
5330,681.309103026,701.204276032,554.137267547
5340,682.4164401,702.217378963,554.987517184
5350,683.486820823,703.363037264,555.831544145
5360,684.980001957,704.932170677,557.040761156
5370,686.174141015,706.413143937,558.193325818
5380,687.841043623,708.168620491,558.924367702
5390,688.739025779,709.602843565,559.54592649
5400,690.591854638,710.953455477,560.518856453
5410,691.867795838,712.454633873,562.124942818
5420,693.242349476,713.511335756,562.775665297
5430,694.580545522,714.540985111,563.324156806
5440,695.672323799,715.864260295,564.147658618
5450,696.942107678,717.513328424,564.994093616
5460,698.513943249,718.899453992,565.709787979
5470,699.910422229,719.788037533,566.646954515
5480,701.351022278,720.961164971,567.228147812
5490,702.560323973,722.505853599,568.061728887
5500,703.912963923,724.069077146,568.797600387
5510,705.603259062,726.108526521,569.121634656
5520,707.486024129,727.693988494,570.358738845
5530,708.821077992,728.771440655,571.247785736
5540,710.635416203,730.913348027,572.088542979
5550,712.112735184,732.675476925,572.569945506
5560,713.276632669,734.897033869,573.403833808
5570,715.016430149,736.488383795,574.245510557
5580,716.033219453,737.986722582,574.737827371
5590,716.908229115,739.316810388,575.858705082
5600,717.721945287,740.809277006,576.935293538
5610,718.728448667,741.953710782,577.558044291
5620,720.437092121,744.058542183,578.243150554
5630,721.765434836,745.062522722,579.016716185
5640,723.182451769,746.529652025,579.921040078
5650,724.161035702,747.69471812,580.771348753
5660,725.939230788,749.346100445,581.704366609
5670,727.079584757,751.008801109,582.401904268
5680,728.721490277,752.258766329,583.297482848
5690,729.817225811,753.597772157,584.280945629
5700,731.124677977,755.106730821,585.051805488
5710,731.901193148,756.359651237,586.267929267
5720,733.145061402,757.904383986,587.165382689
5730,735.01701507,758.736642958,587.658277704
5740,736.755049296,759.85269196,588.385499728
5750,738.174933878,761.518210496,589.332453826
5760,739.748099691,763.01532754,590.169450898
5770,740.943901402,764.310595781,590.490618146
5780,742.289198582,765.762635882,591.609667377
5790,743.246629149,767.056488331,592.72117513
5800,744.510386259,768.541252839,593.639819015
5810,745.541277504,769.904355824,594.15378763
5820,747.279400432,772.031175428,594.956635635
5830,748.129200299,773.17801624,595.587138331
5840,749.599665401,774.806458976,596.026436913
5850,751.337596483,776.557860159,596.593060719
5860,752.681963778,777.629914346,596.871634021
5870,753.918345017,778.985971059,597.769444038
5880,755.443045375,780.262626778,599.039337433
5890,757.256233504,781.328547998,599.609469484
5900,758.380721236,782.854800964,600.291607928
5910,760.133060762,784.490068965,601.044533712
5920,761.253013038,785.472716142,601.65830554
5930,762.6073639,786.963010257,602.302704144
5940,764.100789126,787.849537857,603.073915939
5950,765.965659475,789.097832546,603.80694425
5960,767.09153074,789.920886101,604.520645596
5970,767.979873706,791.34783307,605.620591016
5980,769.252337625,792.458036209,606.713435105
5990,770.282283417,793.831147796,607.327485819
6000,771.969654138,794.890985371,608.345614708
6010,773.462547898,795.847837283,608.911856787
6020,774.92615561,797.124611784,609.493022741
6030,776.274752527,798.38502949,609.982604742
6040,777.983963418,799.237637673,610.584730739
6050,779.961390395,799.896216861,611.340604459
6060,781.000977075,801.502999517,612.292324001
6070,782.170442208,802.872794798,613.219729428
6080,783.416468149,804.191394823,613.779196034
6090,784.255948298,805.195696563,614.246449495
6100,785.434464136,806.452762395,614.967054158
6110,786.661815709,808.158327329,615.893526452
6120,788.146566684,809.949845061,617.095802966
6130,789.470888391,810.724826496,617.91040864
6140,790.68365843,811.786208191,618.417658889
6150,791.871986767,812.809425452,619.567290671
6160,792.833168534,814.176776968,620.212774865
6170,794.104513573,815.224226513,620.537339627
6180,796.062300675,817.242360617,621.377949637
6190,796.983218988,818.732128263,622.178108743
6200,798.119204176,819.861944566,623.196849231
6210,799.155810554,821.272664013,623.394758725
6220,800.672136926,822.312320957,623.846881104
6230,802.018778387,823.820873494,624.53257614
6240,803.243149131,825.158761658,625.342893877
6250,804.716773854,826.760029127,626.241205521
6260,806.001881245,828.247326264,627.047884738
6270,807.830045309,829.550476929,627.713049502
6280,809.201532404,830.838619933,628.581867642
6290,810.690235585,832.462739949,629.428682614
6300,812.171186374,833.377311891,630.177926497
6310,813.09500728,834.800124983,630.754746194
6320,814.1421248,836.267420157,631.302875915
6330,815.951725643,837.507519565,631.891173029
6340,817.65299171,839.001755243,632.620790932
6350,818.876429111,840.247500595,633.555729051
6360,820.436438319,841.335461942,634.315969414
6370,821.401584786,842.415994498,634.92649852
6380,823.325669874,844.593372955,636.212179287
6390,824.597036009,846.231864,636.729795526
6400,825.797158315,848.271527958,637.375613672
6410,826.821659638,849.495755449,638.153767354
6420,827.988927562,850.800873438,638.817819073
6430,829.344422109,851.807088808,639.417971615
6440,830.564937074,853.613266677,640.066514433
6450,831.854088898,854.804449748,640.567592339
6460,832.856393914,855.99312034,641.25356777
6470,834.537012458,857.598431764,641.758538199
6480,835.291497349,858.664963043,642.766219858
6490,836.46654653,859.978808745,643.145148428
6500,837.743062082,861.184254095,643.697376728
6510,839.505898928,862.597155016,644.098057486
6520,841.533826028,864.095356135,645.277089623
6530,843.087461784,865.955447528,645.718458136
6540,844.212490763,867.972610298,646.494762966
6550,845.91339147,869.294522948,647.55494381
6560,846.996344363,870.537418134,648.245701483
6570,848.191985936,871.775721212,649.057385677
