Time(Iteration),CLUB,LinUCB
0,nan,nan
Time(Iteration),CLUB,LinUCB
0,0.357526513848,0.357526513848
10,3.90261895753,3.32602757279
20,9.7822543926,7.28844879432
30,13.2048719562,10.330134717
40,16.8510604583,14.6649989877
50,20.1629077712,19.827308752
60,25.6910799376,23.5534243622
70,28.2433243074,26.9833456857
80,32.4372438771,29.6670614117
90,36.0027521301,33.6877824952
