0,0.0,0.0,0.166022884145
10,0.588520214656,0.58223281717,1.65706361598
20,1.72869088008,1.94592883153,2.98558519577
30,2.4139848221,2.69686570305,4.13097024364
40,3.36163050994,3.42917524474,5.95762838675
50,3.8750300815,4.49745723652,7.70227464412
60,4.94494502824,5.5591469009,9.12427461759
70,5.5025766504,6.20978030782,9.37108412079
80,6.15667139317,6.86001847015,9.90290102029
90,6.71891668552,7.65459532261,10.296979351
100,7.16207669049,8.15715716051,10.5980373605
110,8.05582381741,9.2530512889,11.0926385943
120,9.05041902082,10.3894456066,11.5533766812
130,9.55960095662,11.3712696356,11.5585622292
140,10.61926754,12.6015184457,11.8003061807
150,10.9118158362,12.9646093285,11.9190896472
160,11.6747949726,13.3677755431,12.5655586177
170,12.6642915361,13.8011534673,12.6436798936
180,13.1248673951,14.2772205226,12.7703037298
190,13.7430778056,14.9942770713,12.9951091979
200,14.5255204378,16.7760600133,12.9992081723
210,14.9378729272,17.1884125027,13.0301270957
220,15.7358151888,17.6148969694,13.0370339388
230,16.8598500485,18.2395915585,13.1730669046
240,17.3110573917,18.6907989017,13.2008546978
250,18.1756291795,19.4561124762,13.2008546978
260,18.422287532,19.7080747304,13.2772096105
270,19.2421929656,20.6614746509,13.3630145802
280,20.0898449338,21.5783476037,13.4602126815
290,21.1630701426,22.0991582267,13.4602126815
300,21.6594748109,22.6656135873,13.5664783511
310,22.5617666714,24.3026448184,13.6055408289
320,23.6768429903,25.1959903536,13.6536827546
330,24.1916135409,25.6746182017,13.7344109817
340,24.8132604448,26.4515634802,13.772412264
350,25.9696472527,27.3535916198,13.7816967864
360,26.3998617539,28.936253956,13.910842365
370,27.1529426539,30.2787451512,14.070471431
380,28.0259777971,31.5855714049,14.1173667893
390,28.9645167344,33.5045094059,14.1250542838
400,29.8474426169,35.2018862693,14.1707138819
410,30.9934544775,36.369490769,14.1748128563
420,31.5372156903,37.5773783131,14.1919045548
430,31.9662484924,39.2964959437,14.2105303557
440,32.9418174238,40.6738815454,14.2419345177
450,33.8884681077,42.0642326369,14.2569717985
460,35.1373051366,43.1743074307,14.2635689187
470,35.7456784288,44.8275443247,14.269264921
480,36.1662326688,45.6749850044,14.3449939085
490,37.1239863668,47.2652858189,14.5386386797
500,38.2431616652,48.2031128346,14.6547166125
510,38.7925272871,49.9927341105,14.6629107606
520,39.2936589947,51.2089923752,14.6815365615
530,40.0691456735,52.1343725602,14.6968829988
540,41.1092381743,52.8264305966,14.7155717252
550,41.3497044956,53.8334880103,14.7155717252
560,42.3279513931,55.1659913762,14.8208280247
570,43.0050500658,55.8197017424,14.9053133751
580,43.8895419152,56.9374868477,14.9160094698
590,44.9778476382,58.3313039462,14.9366862141
600,46.1465872911,59.463133596,15.0556444326
610,47.4233705973,60.027937676,15.0556444326
620,48.2752686351,60.2550902912,15.0666502501
630,49.1089551307,60.9532265888,15.0666502501
640,50.0358117333,61.3679749815,15.0944468677
650,50.672095739,62.5247440933,15.0944468677
660,51.5879324529,63.5353702896,15.1156375406
670,52.4872773328,64.5919500212,15.130428809
680,53.3649691953,65.4240392263,15.1376058493
690,54.2140721777,66.4615476142,15.1857635932
700,54.6682040559,67.3716643492,15.1909491413
710,55.3968089038,67.6853421033,15.246042122
720,56.6150078992,68.2830196164,15.25122767
730,57.2702282525,68.6493393632,15.25122767
740,58.4044288271,69.2985195395,15.2601177281
750,59.3235955227,69.5466268224,15.2751550088
760,60.1960568751,70.1645916079,15.3915057056
770,60.6801111988,70.3968081522,15.4261422416
780,61.1678985308,70.6789428728,15.445221958
790,61.880049756,70.8803143975,15.445221958
800,62.6773376114,71.0755187991,15.5105946526
810,63.3004466331,71.5517287919,15.5305746833
820,63.9922273596,72.7518230801,15.6478558636
830,64.4184360075,73.0158811113,15.7587789619
840,65.0075314073,73.4080061042,15.7603759898
850,66.1227519261,74.0386653487,15.8309185765
860,66.5191607077,74.396878165,15.8309185765
870,67.3518474583,74.7718316099,15.848010275
880,68.3023605446,75.1766461528,15.9301710955
890,69.0158499426,75.7297593271,15.9509043786
900,69.5068843044,76.2974221759,15.9932784494
910,70.1622868193,76.7072427108,16.0258750143
920,71.0807464436,77.5551578679,16.0422665249
930,71.7541110964,78.1111647449,16.045855045
940,72.3393165496,78.7153989745,16.0530320853
950,73.0167920048,79.6398259488,16.0632177257
960,73.9112366273,80.689090677,16.0701245688
970,74.6851372024,81.2229746133,16.1248636148
980,75.9009498891,81.3080009272,16.1300491628
990,76.8413711434,81.8786210424,16.133637683
1000,77.9661048861,82.1754774237,16.1402348032
1010,78.9905485447,83.0358025601,16.1402348032
1020,79.8827261329,83.6334400112,16.1757379396
1030,80.7262079339,85.5331462601,16.1885824303
1040,81.5430362219,86.6612249797,16.1921709505
1050,82.4216088174,87.4902140119,16.1987680707
1060,83.3145981542,88.7594006611,16.2158597692
1070,84.1074278186,90.6730908852,16.2493531928
1080,84.7776512399,91.4410356984,16.2659875015
1090,85.1832076868,91.9704035586,16.3418781676
1100,86.53831046,92.8158368485,16.3495656622
1110,87.3235250204,93.4004257002,16.3616580533
1120,87.7762984279,93.7480537764,16.3616580533
1130,88.4788614085,94.6861787974,16.4852526953
1140,89.908861018,95.0200504522,16.4852526953
1150,90.5276766904,95.6421284852,16.5196464332
1160,91.5602163746,95.9569048526,16.5298320736
1170,92.9480909056,96.3957314917,16.5494222443
1180,93.6968836325,97.6952941075,16.5494222443
1190,95.1051136875,98.1571894115,16.5494222443
1200,95.8347762098,99.0280111303,16.764271986
1210,97.1318618336,99.6278985532,16.7813540368
1220,97.9842160568,100.95457984,16.7829510647
1230,98.4623103215,101.85144823,16.8011053705
1240,99.3847617487,103.006216289,16.8246465222
1250,100.667216605,104.119647362,16.857229417
1260,101.522994856,105.007507987,16.8588264449
1270,101.972840301,105.941037241,16.9615035943
1280,103.03315606,106.808444235,16.9795058216
1290,103.778386624,107.543450081,16.9830943418
1300,105.419899141,108.058772618,16.9944857599
1310,106.37659996,108.775270635,17.0540777896
1320,107.209782978,109.601982206,17.0609846327
1330,108.24196967,110.977155728,17.0760219135
1340,108.921955832,112.260521808,17.0829287565
1350,110.644276765,113.13588112,17.0829287565
1360,111.790472634,113.612821007,17.1191470624
1370,112.256517405,114.799135253,17.1207440903
1380,112.787591629,116.681130679,17.1276509334
1390,113.748690393,118.055645108,17.1626144367
1400,115.015270185,120.334643255,17.2147904133
1410,115.827552065,122.577205244,17.2625860859
1420,116.629744842,123.796175917,17.2845302097
1430,117.657870775,125.57160342,17.3362606556
1440,118.055829285,127.588308578,17.3362606556
1450,119.085196261,128.51211819,17.3362606556
1460,120.157500325,128.901529607,17.3460556323
1470,120.81941453,130.231569993,17.3496441524
1480,121.558862847,131.967422237,17.3532326726
1490,122.690815188,132.827952129,17.3891493774
1500,123.144283391,133.776442476,17.3957464976
1510,123.655521011,135.115680342,17.4344289436
1520,124.534742711,136.267606703,17.4360259714
1530,125.338490413,136.858875737,17.4376229993
1540,126.116179899,138.226250984,17.4511520974
1550,127.607926314,139.089952321,17.4650454621
1560,128.61982233,140.500867092,17.4650454621
1570,129.540278601,141.867365463,17.4686339823
1580,131.040956875,142.535820607,17.4820174791
1590,132.057125703,143.603958485,17.5388863027
1600,133.072425253,143.82585416,17.5404833306
1610,133.648401405,145.400089504,17.5509786938
1620,134.795354979,145.633232642,17.5794521627
1630,135.705246507,146.995611936,17.6122456584
1640,136.461892618,148.196978744,17.6122456584
1650,136.991025857,149.075023613,17.6265949336
1660,138.099963906,149.794984983,17.6657749487
1670,139.047626676,150.038407937,17.6762703119
1680,139.571397967,150.47082249,17.6862108899
1690,140.585835104,151.255242805,17.7047513828
1700,141.418512643,151.689428467,17.8627668889
1710,143.746572901,152.248276191,17.8734629835
1720,144.875137236,153.11440376,17.8832573738
1730,145.442278707,153.905954187,18.0682285481
1740,146.447723748,154.557118494,18.0718170682
1750,146.690005165,155.132281495,18.082067369
1760,147.747056384,155.787874786,18.0892444093
1770,148.398862178,156.134953286,18.0892444093
1780,148.92957426,156.661030863,18.1138437568
1790,149.795295751,157.291661054,18.1138437568
1800,150.78106993,157.6678678,18.1138437568
1810,151.800509157,158.075946035,18.117432277
1820,152.663613146,158.574318396,18.1357305382
1830,153.341558355,158.933696742,18.1522124303
1840,154.957428291,159.24757783,18.1522124303
1850,155.814784955,159.686706877,18.1728926489
1860,156.543468091,160.216611084,18.1728926489
1870,157.197744061,160.758885152,18.2510141452
1880,158.099705834,160.867199656,18.2546026653
1890,158.924795718,161.517956385,18.2546026653
1900,160.517725584,161.734278669,18.3174109893
1910,161.280814286,162.723747865,18.3428556487
1920,161.893932355,163.130262673,18.3477961342
1930,162.437456856,163.978158581,18.3819760569
1940,163.790482913,164.754344951,18.3819760569
1950,165.226326176,165.656984288,18.4525186436
1960,165.865816322,166.870371454,18.4727361982
1970,166.531215258,166.999921968,18.4897076288
1980,167.890538354,167.772318682,18.4913046566
1990,168.638497759,168.658743684,18.4913046566
2000,169.520150923,169.321920767,18.4977836181
2010,170.250468167,169.993113909,18.5046904612
2020,171.028860463,170.464548906,18.5924367921
2030,171.421126317,170.892625271,18.6001242866
2040,172.380889304,171.001615833,18.6001242866
2050,173.332582973,171.477201734,18.6001242866
2060,174.115066697,171.651929098,18.6212529333
2070,174.826819692,172.093761029,18.6333453244
2080,175.767463513,172.382115929,18.7712125827
2090,176.717477049,173.039463233,18.7882946334
2100,177.604440024,173.422931893,18.7957370655
2110,178.959798873,173.635348663,18.8256732547
2120,179.818890801,174.080942459,18.8256732547
2130,180.636441988,174.499204098,18.8477744564
2140,181.232917511,174.82271027,18.8644756898
2150,181.862960984,174.853695333,18.8747259905
2160,182.314655123,175.016644038,18.893805707
2170,183.2518378,175.282882467,18.893805707
2180,184.250507702,175.758863312,18.9158940236
2190,184.943862662,175.912358255,18.9265901183
2200,185.916713466,176.335755725,18.9893680712
2210,186.926777232,176.455328142,19.0107164328
2220,188.154256736,177.070291117,19.0262076291
2230,188.983773465,177.193106511,19.0395934337
2240,189.574333843,177.226895969,19.0445339192
2250,190.100005965,177.727918366,19.0550292824
2260,191.30226871,178.109791839,19.0550292824
2270,192.33346211,178.388110789,19.0550292824
2280,192.678004446,179.215300446,19.0828259
2290,193.833223161,179.334091402,19.0885219023
2300,194.350675327,179.37358114,19.1124584176
2310,195.119767451,179.915792969,19.1214393257
2320,196.327014302,180.383020534,19.1230363535
2330,197.683342854,180.634304244,19.137627274
2340,198.434839876,181.094082035,19.1407042259
2350,199.206474096,181.242471127,19.1440476836
2360,199.681213171,181.954450951,19.255939219
2370,200.398836474,182.04618421,19.264920127
2380,201.23087382,182.283574556,19.264920127
2390,201.811060119,182.650412322,19.2845193822
2400,202.421428816,182.661659785,19.2845193822
2410,203.070268423,183.365989136,19.2886183566
2420,204.048847742,183.833592456,19.2938039046
2430,204.878789523,185.178635818,19.2938039046
2440,205.750312189,185.269464159,19.2938039046
2450,207.115040815,185.269464159,19.2938039046
2460,207.952473424,185.598728017,19.2969979604
2470,208.759888031,186.396918465,19.3750598065
2480,209.875420174,187.3588071,19.3860907587
2490,210.886110176,187.880152156,19.3876292346
2500,211.556268205,188.110548817,19.4007670826
2510,212.706993932,188.224359462,19.4092709536
2520,213.268369776,189.216443551,19.4679333773
2530,214.853888869,189.92668673,19.4679333773
2540,215.956837968,190.130872902,19.477728354
2550,216.735804905,190.287687831,19.4905728447
2560,217.488771057,190.581733718,19.4972597601
2570,218.066795085,191.001366707,19.5065442825
2580,219.381009766,191.395905336,19.6726587615
2590,220.560550164,191.453983553,19.6795656046
2600,221.637837576,191.611109351,19.7145582867
2610,222.45519146,192.218353282,19.7818386829
2620,223.115153962,192.261134702,19.8410281157
2630,223.720124579,192.922877789,19.8502540861
2640,224.599212187,193.544563356,19.851851114
2650,225.881930267,194.129888038,19.851851114
2660,226.975433918,194.830170851,19.8948576535
2670,227.935510015,195.382501153,19.9796131395
2680,228.848428286,196.419687694,19.9847401356
2690,229.787994924,196.974066616,19.9879341913
2700,230.705023404,197.339826685,19.9920331657
2710,231.723375461,197.490723624,20.010035393
2720,232.538413319,197.700078002,20.010035393
2730,233.338615662,198.060597216,20.0131708968
2740,234.489628455,198.288991204,20.0131708968
2750,235.130157544,199.066385977,20.0147093728
2760,235.643879146,199.066385977,20.0188083472
2770,236.112317477,199.663111049,20.051391242
2780,237.712067678,199.909379519,20.0595853901
2790,239.233232117,200.319655368,20.1482020292
2800,241.429163173,200.394296929,20.1482020292
2810,244.174186926,200.843233211,20.1517905493
2820,245.670862699,200.846427267,20.168424858
2830,246.61878053,200.85767473,20.168424858
2840,247.414901216,201.329554377,20.1864270853
2850,248.405215243,201.697015726,20.1962214756
2860,249.160616895,202.280628085,20.1977599515
2870,249.953582394,202.593850621,20.1977599515
2880,250.828196009,203.10528469,20.2046667946
