0,0.0889702649824,0.0889702649824
10,1.50309729651,1.38228653019
20,2.33402897325,2.52914568402
30,3.23071357677,3.62520655211
40,4.16299099567,4.66889324691
50,4.72494645541,5.73353792905
60,5.64202923987,6.8662304893
70,6.43608522263,8.27518534236
80,6.97175561951,9.34044088306
90,7.7585232724,10.6050304588
100,8.42591426421,11.5829672699
110,8.88285940502,12.6876753927
120,9.72548890681,13.6993004623
130,10.6552488323,14.7486261414
140,11.4205853766,15.7284545541
150,12.240379241,16.7869566206
160,13.35211851,17.8840147555
170,13.8386851922,19.0752020112
180,14.5399276528,20.4178957612
190,15.4352383005,21.5079734905
200,16.0826673941,22.371415981
210,16.5333176434,23.6972104885
220,16.8938137219,25.013599746
230,17.8779761575,26.0714213821
240,18.6962764065,27.4990613811
250,19.7154151281,28.3733796795
260,21.311722469,29.3128865853
270,22.0568492705,30.4260400528
280,22.8279330332,31.1050314351
290,24.1396090705,32.0926537312
300,24.7540208303,33.0612532719
310,25.5803013139,34.2458326796
320,26.2564296882,35.670368912
330,26.9618101315,36.9664991036
340,27.5471572222,38.4748235992
350,28.2148852578,39.5723581989
360,28.9222464905,40.6976360327
370,29.5116812479,41.4509119674
380,30.185791441,42.7005876448
390,30.8826050055,43.7370865468
400,31.780298512,45.153765758
410,32.5890212492,46.6461971497
420,33.4507284886,47.6337473245
430,34.602580165,48.7283312081
440,35.4047296094,49.5408936092
450,36.7087066949,50.4033049556
460,37.6180079085,51.5081172556
470,38.2229385364,52.7754184484
480,39.4823831317,53.7068048533
490,40.4018724803,54.5793769998
500,41.6721590023,55.8610071455
510,43.0984533263,57.3248926594
520,44.5676495151,58.3987038407
530,45.4286479676,59.6472445371
540,46.5205533459,61.0543598245
550,47.3382809799,62.2981884682
560,48.5333565469,63.6717304508
570,49.8824314332,64.8068065152
580,51.4464106503,66.1348188123
590,52.8724761658,67.1472889442
600,53.8189292407,67.987994872
610,55.043521854,69.1439688223
620,56.5289911196,69.9398568113
630,57.311079489,70.7657259789
640,58.5074179866,72.1002076718
650,60.2060254085,73.0425882978
660,61.1242911818,73.7548091609
670,62.288788012,74.8443699774
680,63.7873672266,75.810050588
690,65.2546568897,76.3729791856
700,66.4017500823,77.0726781025
710,67.8712248667,77.8404893963
720,68.7149490288,79.1674252306
730,70.4570301512,79.942831252
740,71.4929267358,80.5975301114
750,72.8488917765,81.4713986852
760,73.8088642884,82.4036981976
770,74.3937769028,83.2644653247
780,74.9886011616,83.9840364302
790,75.9922182891,85.1759999165
800,77.0636330397,86.4519289864
810,78.0896345779,87.5353513343
820,79.411477789,88.6911476647
830,80.0313563218,89.6833177345
840,80.982390788,90.4896534518
850,81.301798939,91.2266062756
860,82.0326916461,91.7346351809
870,83.0582486672,92.7365372412
880,83.9276796051,93.5785516592
890,85.1359968297,94.1494082917
900,86.6544978785,95.265011746
910,87.7258769131,96.1512058458
920,88.6049377824,97.0720362119
930,89.2162840977,98.2382570994
940,89.590026754,99.5415348179
950,90.6864330212,100.669476921
960,91.6053984629,101.360686505
970,92.6115946975,102.325748685
980,93.4948837114,103.01460929
990,95.001383618,103.749986954
1000,95.8954422933,104.390810019
1010,97.0653950816,105.308077797
1020,98.1501258918,105.99053429
1030,98.8622590059,107.204960305
1040,99.9095691748,108.04354726
1050,101.066041492,109.289075284
1060,101.831128543,110.259985585
1070,103.27743197,110.863934454
1080,103.862265751,111.749596612
1090,104.994289902,112.434419683
1100,106.348020426,113.361196443
1110,106.990051462,114.062693704
1120,108.134404814,114.849915918
1130,109.073009551,115.456104383
1140,109.89422652,116.298206379
1150,110.893226849,116.864817635
1160,111.626994534,117.922940209
1170,112.358186318,118.88222529
1180,113.29559291,119.913201979
1190,114.071033738,120.778939384
1200,115.19839367,121.544510002
1210,115.907858192,122.422093499
1220,117.041591794,123.573162099
1230,117.698930599,124.538458275
1240,118.542904741,125.405170305
1250,119.520693825,127.048620069
1260,120.642780354,127.927866004
1270,121.28563446,128.536171351
1280,122.13618916,129.663176899
1290,123.540706994,130.482370762
1300,124.47850937,131.768631157
1310,125.210663084,132.804324391
1320,126.555171179,133.780138808
1330,127.856167938,134.485075994
1340,128.706042764,135.132501805
1350,129.661895218,136.218101094
1360,131.002932405,137.720309124
1370,132.130303703,138.501521788
1380,133.6390498,139.391063015
1390,134.654602548,140.482563144
1400,135.557718538,141.420897977
1410,136.714807086,142.329745406
1420,137.785168735,143.361373255
1430,138.482022977,144.112145535
1440,139.616426206,144.742789636
1450,140.38229554,145.487815004
1460,140.755493587,146.406133179
1470,141.693469731,147.071339486
1480,142.655274522,147.974125585
1490,143.713463772,148.842568684
1500,144.336665993,149.850120428
1510,145.416011709,150.949287292
1520,146.70451217,151.667639407
1530,147.802656941,152.313983631
1540,148.880098854,153.207670277
1550,149.973804437,154.171035473
1560,151.201813879,155.455661067
1570,152.197605857,156.497126941
1580,153.397423853,157.467358371
1590,154.421045514,158.479863716
1600,155.413573186,159.410191816
1610,156.475847179,160.676021898
1620,157.237127317,161.283355302
1630,158.505810337,161.883056163
1640,159.494962444,163.188838296
1650,160.486208804,163.90101578
1660,161.39689595,165.116172762
1670,162.133777377,165.583634793
1680,162.937665744,166.699771946
1690,163.736386491,167.831718253
1700,164.869102829,168.542742868
1710,165.893198482,169.710108832
1720,166.608091028,170.891126507
1730,167.595294776,171.881755599
1740,168.264217894,173.083088829
1750,169.052013879,174.449581547
1760,169.599484214,175.56842588
1770,170.623630692,177.358734566
1780,171.494733971,177.870191413
1790,172.871428207,178.596318594
1800,173.696975044,179.580175372
1810,174.543702519,181.198214283
1820,175.04660674,181.912355971
1830,176.187091699,182.279585277
1840,176.838258688,182.949007945
1850,178.117641633,183.905538561
1860,178.67975592,184.398836279
1870,179.786930898,185.076616287
1880,180.506703753,185.927402847
1890,181.817734562,186.863012918
1900,182.901952707,187.842413366
1910,183.779256306,188.838877254
1920,184.888982662,190.128266206
1930,185.684907987,190.847555159
1940,186.742655226,191.932155037
1950,187.51307732,192.584864572
1960,188.594483493,193.299931394
1970,189.772179391,194.34618054
1980,190.904806161,195.136253656
1990,191.914782833,195.869411103
2000,193.101821225,196.6405109
2010,194.136139283,197.364461571
2020,194.854075758,198.489645233
2030,196.075092615,199.326939527
2040,196.8664864,200.187558546
2050,198.099694412,201.215031951
2060,199.494510618,201.932169184
