CLUB,15.8964074155
CoLin,5.52878660911
GOBLin,7.71565962458
LinUCB,8.99510844295
CLUB,14.7917288974
CoLin,4.85661564574
GOBLin,7.95972838331
LinUCB,9.15512830317
CLUB,15.0205906856
CoLin,2.36262368175
GOBLin,3.66396536321
LinUCB,11.1647487187
CLUB,10.205548221
CoLin,3.96729490032
GOBLin,9.52608418981
LinUCB,6.8976723246
CLUB,13.7791572878
CoLin,2.46329865642
GOBLin,8.54975063887
LinUCB,10.5383901816
CLUB,12.4175787351
CoLin,7.76918886227
GOBLin,10.2159006515
LinUCB,8.78920611564
CLUB,16.9263087299
GOBLin,8.33841329154
LinUCB,12.795367511
CLUB,11.0970786788
LinUCB,8.21953834075
CLUB,13.8745308544
LinUCB,9.78608700709
CLUB,14.8831072279
LinUCB,10.3668400041
